# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Aug 26 23:24:01 2025
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_denserr1:    Planet Density Upper Unc. [g/cm**3]
# COLUMN pl_denserr2:    Planet Density Lower Unc. [g/cm**3]
# COLUMN pl_denslim:     Planet Density Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
#
loc_rowid,pl_name,hostname,sy_snum,sy_pnum,discoverymethod,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim
5260,TOI-178 f,TOI-178,1,6,Transit,15.23191500000,0.00011500000,-0.00009500000,0,0.1039000000,0.0031000000,-0.0031000000,0,2.28700000,0.10800000,-0.11000000,0,0.20403247,0.00963511,-0.00981354,0,7.72000000,1.67000000,-1.52000000,0,0.02428971,0.00525438,-0.00478243,0,3.600000,1.200000,-0.830000,0,,,,
5261,TOI-178 g,TOI-178,1,6,Transit,20.70950000000,0.00014000000,-0.00011000000,0,0.1275000000,0.0038000000,-0.0039000000,0,2.87000000,0.14000000,-0.13000000,0,0.25604425,0.01248996,-0.01159782,0,3.94000000,1.31000000,-1.62000000,0,0.01239656,0.00412170,-0.00509706,0,0.915000,0.360000,-0.370000,0,,,,
5262,TOI-1782.01,TOI-1782,1,2,Transit,4.98764102800,0.00000923100,-0.00000983400,0,0.0502400000,0.0018270000,-0.0019720000,0,2.36800000,0.30700000,-0.24400000,0,0.21125917,0.02738875,-0.02176826,0,6.20000000,,,0,0.01950000,,,0,2.570000,,,0,,,,
5263,TOI-1782.02,TOI-1782,1,2,Transit,1.82902422700,0.00000225100,-0.00000197600,0,0.0257390000,0.0009370000,-0.0010110000,0,1.83900000,0.23400000,-0.18500000,0,0.16406487,0.02087612,-0.01650462,0,4.04000000,,,0,0.01270000,,,0,3.570000,,,0,,,,
5264,TOI-1789 b,TOI-1789,1,1,Transit,3.20866400000,0.00001500000,-0.00001500000,0,0.0488200000,0.0006300000,-0.0016000000,0,16.14093221,2.69015537,-1.56925730,0,1.44000000,0.24000000,-0.14000000,0,222.47988490,50.85254512,-50.85254512,0,0.70000000,0.16000000,-0.16000000,0,0.280000,0.140000,-0.120000,0,,,,
5265,TOI-1794 b,TOI-1794,1,1,Transit,8.76552800000,0.00003500000,-0.00003500000,0,0.0820000000,0.0020000000,-0.0020000000,0,3.29701268,0.16656615,-0.13651409,0,0.29414028,0.01486006,-0.01217899,0,8.70000000,4.10000000,-4.00000000,0,0.02737326,0.01290004,-0.01258541,0,1.310000,0.620000,-0.760000,0,0.000000,,,0
5266,TOI-1798.01,TOI-1798,1,2,Transit,8.02152233100,0.00002381600,-0.00002819000,0,0.0749840000,0.0029660000,-0.0032200000,0,2.44800000,0.31900000,-0.19400000,0,0.21839631,0.02845932,-0.01730755,0,6.50000000,2.00000000,-2.00000000,0,0.02045129,0.00629270,-0.00629270,0,2.610000,0.900000,-1.110000,0,0.000000,,,0
5267,TOI-1798.02,TOI-1798,1,2,Transit,0.43781182200,0.00000053000,-0.00000060500,0,0.0107890000,0.0004270000,-0.0004640000,0,1.46400000,0.18500000,-0.11300000,0,0.13060956,0.01650462,-0.01008120,0,5.60000000,0.80000000,-0.70000000,0,0.01761957,0.00251708,-0.00220245,0,11.170000,2.500000,-3.390000,0,0.000000,,,0
5268,TOI-1799 b,TOI-1799,1,1,Transit,7.09457086500,0.00321407100,-0.00233345000,0,0.0725020000,0.0029870000,-0.0032550000,0,1.64200000,0.22700000,-0.16800000,0,0.14648968,0.02025162,-0.01498798,0,4.00000000,1.70000000,-1.80000000,0,0.01258541,0.00534880,-0.00566343,0,7.510000,3.450000,-4.400000,0,0.000000,,,0
5269,TOI-1801 b,TOI-1801,2,1,Transit,10.64387000000,0.00005000000,-0.00006000000,0,0.0750000000,0.0010000000,-0.0010000000,0,2.07900000,0.12400000,-0.11000000,0,0.18600000,0.01100000,-0.01000000,0,5.73800000,1.45500000,-1.42800000,0,0.01805377,0.00457794,-0.00449299,0,3.701000,1.217000,-1.051000,0,0.000000,,,0
5270,TOI-1803 b,TOI-1803,1,2,Transit,6.29328700000,0.00002800000,-0.00002800000,0,0.0600000000,0.0010000000,-0.0010000000,0,2.99000000,0.08000000,-0.08000000,0,0.26675039,0.00713713,-0.00713713,0,10.32000000,1.66000000,-0.48000000,0,0.03247035,0.00522294,-0.00151025,0,2.150310,0.551362,-0.551362,0,0.000000,,,0
5271,TOI-1803 c,TOI-1803,1,2,Transit,12.88577900000,0.00003600000,-0.00003600000,0,0.0970000000,0.0020000000,-0.0020000000,0,4.29000000,0.08000000,-0.08000000,0,0.38272882,0.00713713,-0.00713713,0,8.00000000,1.00000000,-2.00000000,0,0.02517081,0.00314635,-0.00629270,0,0.419035,0.209517,-0.209517,0,0.000000,,,0
5272,TOI-1806.01,TOI-1806,1,1,Transit,15.14546930000,,,0,0.0877350440,,,0,3.40953670,0.35126720,-0.35126720,0,0.30384891,0.03130401,-0.03130401,0,11.50000000,,,0,0.03620000,,,0,1.590000,,,0,,,,
5273,TOI-1807 b,TOI-1807,1,1,Transit,0.54937097000,0.00000072000,-0.00000072000,0,0.0122000000,0.0002000000,-0.0002000000,0,1.49681583,0.08089145,-0.06779467,0,0.13353719,0.00721666,-0.00604825,0,2.44000000,0.60000000,-0.57000000,0,0.00767710,0.00188781,-0.00179342,0,3.980000,1.180000,-1.530000,0,0.000000,,,0
5274,TOI-181 b,TOI-181,1,1,Transit,4.53200000000,0.00000200000,-0.00000200000,0,0.0539000000,0.0043000000,-0.0036000000,0,6.95590000,0.08700000,-0.10100000,0,0.63390000,0.00790000,-0.00920000,0,46.16870000,2.71000000,-7.83000000,0,0.14520000,0.00850000,-0.02400000,0,0.756200,0.015000,-0.100000,0,0.154300,0.060000,-0.030000,0
5275,TOI-1811 b,TOI-1811,1,1,Transit,3.71307650000,0.00000170000,-0.00000170000,0,0.0438900000,0.0005800000,-0.0005500000,0,11.14172682,0.28022452,-0.25780656,0,0.99400000,0.02500000,-0.02300000,0,308.92921160,24.15495893,-24.79061575,0,0.97200000,0.07600000,-0.07800000,0,1.230000,0.130000,-0.120000,0,0.052000,0.062000,-0.037000,0
5276,TOI-1820 b,TOI-1820,1,1,Transit,4.86067400000,0.00000500000,-0.00000500000,0,0.0610000000,0.0030000000,-0.0030000000,0,12.77823800,0.22417961,-0.22417961,0,1.14000000,0.02000000,-0.02000000,0,731.00533610,63.56568140,-63.56568140,0,2.30000000,0.20000000,-0.20000000,0,2.000000,0.200000,-0.200000,0,0.043000,0.008000,-0.008000,0
5277,TOI-1823 b,TOI-1823,1,1,Transit,38.80000000000,0.01000000000,-0.01000000000,0,0.2120000000,0.0040000000,-0.0040000000,0,7.54062410,0.33185186,-0.25202617,0,0.67273058,0.02960589,-0.02248431,0,67.40000000,8.10000000,-8.30000000,0,0.21206412,0.02548545,-0.02611472,0,0.860000,0.180000,-0.240000,0,0.000000,,,0
5278,TOI-1824 b,TOI-1824,1,1,Transit,22.80853300000,0.00005500000,-0.00005500000,0,0.1510000000,0.0030000000,-0.0030000000,0,2.74382690,0.08672208,-0.07211466,0,0.24478826,0.00773684,-0.00643365,0,16.00000000,2.60000000,-2.60000000,0,0.05034163,0.00818051,-0.00818051,0,4.240000,0.960000,-1.210000,0,0.000000,,,0
5279,TOI-1836 b,TOI-1836,1,2,Transit,20.38079900000,0.00001600000,-0.00001600000,0,0.1597000000,0.0031000000,-0.0032000000,0,8.00321222,0.34747840,-0.34747840,0,0.71400000,0.03100000,-0.03100000,0,38.45723725,9.21702380,-9.21702380,0,0.12100000,0.02900000,-0.02900000,0,0.410000,0.120000,-0.110000,0,0.000000,,,0
5280,TOI-1836 c,TOI-1836,1,2,Transit,1.77274710000,0.00000790000,-0.00000790000,0,0.0308900000,0.0005000000,-0.0005000000,0,2.59987579,0.22132646,-0.14409651,0,0.23194578,0.01974546,-0.01285545,0,8.00000000,,,1,0.02517081,,,1,3.000000,,,1,0.000000,,,0
5281,TOI-1842 b,TOI-1842,1,1,Transit,9.57391810000,0.00000990000,-0.00000990000,0,0.1000000000,0.0020000000,-0.0020000000,0,12.34850230,0.27917829,-0.29433660,0,1.10166148,0.02490666,-0.02625900,0,89.40000000,7.80000000,-7.80000000,0,0.28128386,0.02454154,-0.02454154,0,0.260000,0.050000,-0.060000,0,0.276000,0.064000,-0.064000,0
5282,TOI-1846 b,TOI-1846,1,1,Transit,3.93067370000,0.00000420000,-0.00000440000,0,0.0364600000,0.0007200000,-0.0007400000,0,1.79200000,0.06500000,-0.06800000,0,0.15987181,0.00579892,-0.00606656,0,3.87000000,,,0,0.01220000,,,0,3.700000,,,0,,,,
5283,TOI-1853 b,TOI-1853,1,1,Transit,1.24362580000,0.00000150000,-0.00000150000,0,0.0213000000,0.0005000000,-0.0005000000,0,3.46000000,0.08000000,-0.08000000,0,0.30868106,0.00713713,-0.00713713,0,73.20000000,2.70000000,-2.70000000,0,0.23031296,0.00849515,-0.00849515,0,9.740000,0.820000,-0.760000,0,0.030000,,,1
5284,TOI-1855 b,TOI-1855,1,1,Transit,1.36414864000,0.00000051000,-0.00000051000,0,0.0239800000,0.0004600000,-0.0003700000,0,18.49481816,5.82866996,-4.14732286,0,1.65000000,0.52000000,-0.37000000,0,360.09958513,30.51152707,-28.92238504,0,1.13300000,0.09600000,-0.09100000,0,0.310000,0.370000,-0.180000,0,0.033000,0.038000,-0.023000,0
5285,TOI-1859 b,TOI-1859,1,1,Transit,63.48347000000,0.00010000000,-0.00010000000,0,0.3370000000,0.0440000000,-0.0360000000,0,9.75181321,0.78462865,-0.78462865,0,0.87000000,0.07000000,-0.07000000,0,68.60000000,,,0,0.21600000,,,0,0.406000,,,0,0.570000,0.120000,-0.160000,0
5286,TOI-1860 b,TOI-1860,1,1,Transit,1.06621070000,0.00000140000,-0.00000140000,0,0.0204000000,0.0002000000,-0.0002000000,0,1.31000000,0.04000000,-0.04000000,0,0.11687057,0.00356857,-0.00356857,0,2.27000000,,,0,0.00714000,,,0,5.550000,,,0,,,,
5287,TOI-1883 b,TOI-1883,1,1,Transit,4.50638000000,0.00000700000,-0.00000600000,0,0.0468000000,0.0010000000,-0.0021000000,0,5.65000000,0.24000000,-0.24000000,0,0.50406011,0.02141140,-0.02141140,0,27.20000000,,,0,0.08540000,,,0,0.829000,,,0,,,,
5288,TOI-1898 b,TOI-1898,1,1,Transit,45.52234000000,0.00006100000,-0.00006100000,0,0.2690000000,0.0050000000,-0.0050000000,0,9.39553231,0.23429150,-0.30913881,0,0.83821469,0.02090212,-0.02757956,0,129.00000000,7.00000000,-8.00000000,0,0.40587939,0.02202446,-0.02517081,0,0.850000,0.150000,-0.200000,0,0.485000,0.039000,-0.039000,0
5289,TOI-1899 b,TOI-1899,1,1,Transit,29.09031200000,0.00003600000,-0.00003500000,0,0.1525000000,0.0065000000,-0.0060000000,0,11.09689089,0.33626942,-0.33626942,0,0.99000000,0.03000000,-0.03000000,0,212.94503269,12.71313628,-12.71313628,0,0.67000000,0.04000000,-0.04000000,0,0.850000,0.100000,-0.100000,0,0.044000,0.029000,-0.027000,0
5290,TOI-1937 A b,TOI-1937 A,2,1,Transit,0.94667944000,0.00000047000,-0.00000047000,0,0.0193200000,0.0003500000,-0.0003900000,0,13.97759893,0.66132986,-0.69495680,0,1.24700000,0.05900000,-0.06200000,0,638.83509807,54.03082919,-50.85254512,0,2.01000000,0.17000000,-0.16000000,0,1.280000,0.210000,-0.170000,0,0.000000,,,0
5291,TOI-198 b,TOI-198,1,1,Transit,10.21520000000,0.00006000000,-0.00006000000,0,0.1000000000,0.0060000000,-0.0060000000,0,1.44000000,0.08000000,-0.08000000,0,0.12846842,0.00713713,-0.00713713,0,2.67000000,,,0,0.00839000,,,0,4.910000,,,0,,,,
5292,TOI-199 b,TOI-199,1,2,Transit,104.85400000000,0.00100000000,-0.00200000000,0,0.4254000000,0.0020000000,-0.0020000000,0,9.07927437,0.05604490,-0.05604490,0,0.81000000,0.00500000,-0.00500000,0,54.03082919,6.35656814,-6.35656814,0,0.17000000,0.02000000,-0.02000000,0,0.397000,,,0,0.090000,0.010000,-0.020000,0
5293,TOI-199 c,TOI-199,1,2,Transit Timing Variations,273.69000000000,0.26000000000,-0.22000000000,0,0.8070000000,0.0030000000,-0.0030000000,0,11.40000000,,,0,1.01000000,,,0,88.99195396,6.35656814,-3.17828407,0,0.28000000,0.02000000,-0.01000000,0,0.330000,,,0,0.096000,0.008000,-0.009000,0
5294,TOI-1994 b,TOI-1994,1,1,Transit,4.03371420000,0.00000510000,-0.00000510000,0,0.0613000000,0.0019000000,-0.0019000000,0,13.67495645,0.91913642,-0.79583763,0,1.22000000,0.08200000,-0.07100000,0,7024.00779470,826.35385820,-794.57101750,0,22.10000000,2.60000000,-2.50000000,0,15.000000,3.900000,-3.200000,0,0.341000,0.054000,-0.059000,0
5295,TOI-2000 b,TOI-2000,1,2,Transit,3.09833000000,0.00002100000,-0.00001900000,0,0.0427100000,0.0007600000,-0.0006700000,0,2.70000000,0.15000000,-0.15000000,0,0.24100000,0.01400000,-0.01400000,0,11.00000000,2.40000000,-2.40000000,0,0.03470000,0.00770000,-0.00750000,0,3.070000,0.940000,-0.780000,0,0.000000,,,0
5296,TOI-2000 c,TOI-2000,1,2,Transit,9.12705500000,0.00000730000,-0.00000720000,0,0.0878000000,0.0016000000,-0.0014000000,0,8.14000000,0.31000000,-0.30000000,0,0.72700000,0.02800000,-0.02700000,0,81.70000000,4.70000000,-4.60000000,0,0.25700000,0.01500000,-0.01400000,0,0.829000,0.111000,-0.096000,0,0.063000,0.023000,-0.022000,0
5297,TOI-2005 b,TOI-2005,1,1,Transit,17.30590400000,0.00002300000,-0.00002000000,0,0.1600000000,0.0200000000,-0.0200000000,0,11.99360935,0.67253884,-1.23298788,0,1.07000000,0.06000000,-0.11000000,0,2034.10180480,,,1,6.40000000,,,1,,,,,0.597000,0.097000,-0.065000,0
5298,TOI-201 b,TOI-201,1,2,Transit,52.97794600000,0.00003100000,-0.00004000000,0,0.3026000000,0.0021000000,-0.0021000000,0,11.82547464,0.15692573,-0.10088083,0,1.05500000,0.01400000,-0.00900000,0,184.34047606,22.24798849,-19.38753283,0,0.58000000,0.07000000,-0.06100000,0,0.654000,0.081000,-0.074000,0,0.318000,0.020000,-0.022000,0
5299,TOI-201 c,TOI-201,1,2,Transit Timing Variations,2800.00000000000,360.00000000000,-210.00000000000,0,4.2800000000,0.3600000000,-0.2100000000,0,11.13051784,0.19055267,-0.15692573,0,0.99300000,0.01700000,-0.01400000,0,4513.16337940,317.82840700,-381.39408840,0,14.20000000,1.00000000,-1.20000000,0,19.200000,1.000000,-1.200000,0,0.643000,0.009000,-0.021000,0
5300,TOI-2010 b,TOI-2010,1,1,Transit,141.83402500000,0.00006500000,-0.00006600000,0,0.5516000000,0.0078000000,-0.0093000000,0,11.81426566,0.30264248,-0.30264248,0,1.05400000,0.02700000,-0.02700000,0,408.72733140,17.48056238,-18.11621920,0,1.28600000,0.05500000,-0.05700000,0,1.360000,0.110000,-0.100000,0,0.212000,0.022000,-0.021000,0
5301,TOI-2015 b,TOI-2015,1,2,Transit,3.34823700000,0.00003500000,-0.00003000000,0,0.0293220000,0.0000030000,-0.0000030000,0,3.30900000,0.01300000,-0.01100000,0,0.29520972,0.00115978,-0.00098136,0,9.20000000,0.32000000,-0.35000000,0,0.02894644,0.00100683,-0.00110122,0,1.400000,0.052000,-0.056000,0,0.078900,0.001800,-0.001600,0
5302,TOI-2015 c,TOI-2015,1,2,Transit Timing Variations,5.58279600000,0.00004200000,-0.00004100000,0,0.0412320000,0.0000040000,-0.0000040000,0,2.93000000,,,0,0.26100000,,,0,8.91000000,0.38000000,-0.40000000,0,0.02803400,0.00119561,-0.00125854,0,1.950000,,,0,0.000330,0.000300,-0.000200,0
5303,TOI-2018 b,TOI-2018,1,1,Transit,7.43558300000,0.00002200000,-0.00002200000,0,,,,,2.26800000,0.06900000,-0.06900000,0,0.20233776,0.00615578,-0.00615578,0,9.20000000,2.10000000,-2.10000000,0,0.02894644,0.00660734,-0.00660734,0,4.330000,,,0,0.000000,,,0
5304,TOI-2019 b,TOI-2019,1,1,Transit,15.34440000000,0.00570000000,-0.00570000000,0,0.1280000000,0.0030000000,-0.0030000000,0,5.33275337,0.26371361,-0.20823795,0,0.47575721,0.02352699,-0.01857778,0,34.40000000,4.40000000,-4.40000000,0,0.10823450,0.01384395,-0.01384395,0,1.250000,0.280000,-0.370000,0,0.000000,,,0
5305,TOI-2025 b,TOI-2025,1,1,Transit,8.87209820000,0.00000770000,-0.00000770000,0,0.0892000000,0.0018000000,-0.0023000000,0,11.89272852,0.36989636,-0.34747840,0,1.06100000,0.03300000,-0.03100000,0,1144.18226520,104.88337431,-104.88337431,0,3.60000000,0.33000000,-0.33000000,0,3.740000,0.510000,-0.460000,0,0.394000,0.035000,-0.038000,0
5306,TOI-2031 A b,TOI-2031 A,2,1,Transit,5.71548654000,0.00000076000,-0.00000075000,0,0.0660000000,0.0011000000,-0.0012000000,0,14.20177855,0.26901554,-0.26901554,0,1.26700000,0.02400000,-0.02400000,0,254.26272560,73.10053361,-73.10053361,0,0.80000000,0.23000000,-0.23000000,0,0.490000,0.140000,-0.140000,0,0.076000,,,1
5307,TOI-2046 b,TOI-2046,1,1,Transit,1.49718420000,0.00000310000,-0.00000330000,0,,,,,16.14093221,1.23298788,-1.23298788,0,1.44000000,0.11000000,-0.11000000,0,731.00533610,88.99195396,-88.99195396,0,2.30000000,0.28000000,-0.28000000,0,0.955000,,,0,,,,
5308,TOI-2048 b,TOI-2048,1,1,Transit,13.79019000000,0.00065000000,-0.00084000000,0,,,,,2.61000000,0.17000000,-0.16000000,0,0.23284900,0.01516641,-0.01427427,0,7.32000000,,,0,0.02300000,,,0,2.260000,,,0,0.130000,0.180000,-0.090000,0
5309,TOI-206 b,TOI-206,1,1,Transit,0.73631040000,0.00000030000,-0.00000030000,0,0.0112000000,0.0001000000,-0.0001000000,0,1.30000000,0.05000000,-0.05000000,0,0.11597843,0.00446071,-0.00446071,0,2.24000000,,,0,0.00705000,,,0,5.600000,,,0,,,,
5310,TOI-2068 b,TOI-2068,1,1,Transit,7.76891500000,0.00002500000,-0.00003700000,0,0.0632000000,0.0011000000,-0.0011000000,0,1.82100000,0.16200000,-0.14900000,0,0.16245902,0.01445270,-0.01329291,0,3.97000000,,,0,0.01250000,,,0,3.610000,,,0,,,,
5311,TOI-2076 b,TOI-2076,1,4,Transit,10.35523500000,0.00002000000,-0.00002000000,0,0.0682000000,0.0013000000,-0.0013000000,0,2.39000000,0.10000000,-0.10000000,0,0.21322189,0.00892142,-0.00892142,0,16.10000000,8.30000000,-8.20000000,0,0.05065626,0.02611472,-0.02580009,0,4.100000,2.140000,-2.520000,0,0.000000,,,0
5312,TOI-2076 c,TOI-2076,1,4,Transit,21.01532700000,0.00002300000,-0.00002300000,0,0.1420000000,0.0030000000,-0.0030000000,0,3.69441587,0.14154765,-0.11063756,0,0.32959428,0.01262806,-0.00987044,0,55.00000000,,,1,0.17304935,,,1,6.000000,,,1,0.000000,,,0
5313,TOI-2076 d,TOI-2076,1,4,Transit,35.12568600000,0.00008600000,-0.00008600000,0,0.1990000000,0.0040000000,-0.0040000000,0,3.43087751,0.21135529,-0.25159474,0,0.30608292,0.01885589,-0.02244582,0,29.00000000,,,1,0.09124420,,,1,4.000000,,,1,0.000000,,,0
5314,TOI-2076 e,TOI-2076,1,4,Transit,3.02234450000,0.00000330000,-0.00000320000,0,0.0385000000,0.0021000000,-0.0049000000,0,1.35500000,0.10100000,-0.09800000,0,0.12090000,0.00900000,-0.00870000,0,2.40000000,,,0,0.00757000,,,0,5.300000,,,0,,,,
5315,TOI-2081 b,TOI-2081,1,1,Transit,10.50534000000,0.00007000000,-0.00008000000,0,0.0752000000,0.0047000000,-0.0119000000,0,2.04000000,0.50000000,-0.54000000,0,0.18199692,0.04460709,-0.04817566,0,4.82000000,,,0,0.01520000,,,0,3.120000,,,0,,,,
5316,TOI-2084 b,TOI-2084,2,1,Transit,6.07842470000,0.00000960000,-0.00000960000,0,0.0500600000,0.0010300000,-0.0010300000,0,2.47000000,0.13000000,-0.13000000,0,0.22035902,0.01159784,-0.01159784,0,6.66000000,,,0,0.02100000,,,0,2.430000,,,0,,,,
5317,TOI-2088 b,TOI-2088,1,1,Transit,124.72997000000,0.00065000000,-0.00065000000,0,0.4720000000,0.0090000000,-0.0090000000,0,3.68311790,0.19277867,-0.14072298,0,0.32858634,0.01719859,-0.01255448,0,37.00000000,,,1,0.11641502,,,1,2.000000,,,1,0.000000,,,0
5318,TOI-2095 b,TOI-2095,1,2,Transit,17.66484000000,0.00007000000,-0.00007000000,0,0.1010000000,0.0050000000,-0.0050000000,0,1.25000000,0.07000000,-0.07000000,0,0.11151772,0.00624499,-0.00624499,0,4.10000000,,,1,0.01290004,,,1,,,,,0.000000,,,0
5319,TOI-2095 c,TOI-2095,1,2,Transit,28.17232000000,0.00014000000,-0.00014000000,0,0.1370000000,0.0060000000,-0.0060000000,0,1.33000000,0.08000000,-0.08000000,0,0.11865486,0.00713713,-0.00713713,0,7.40000000,,,1,0.02328300,,,1,,,,,0.000000,,,0
5320,TOI-2096 b,TOI-2096,1,2,Transit,3.11906330000,0.00001000000,-0.00000930000,0,0.0250000000,0.0010000000,-0.0010000000,0,1.24300000,0.07700000,-0.07200000,0,0.11089322,0.00686949,-0.00642342,0,2.08000000,,,0,0.00653000,,,0,5.950000,,,0,0.150000,0.270000,-0.120000,0
5321,TOI-2096 c,TOI-2096,1,2,Transit,6.38784000000,0.00001200000,-0.00001200000,0,0.0400000000,0.0020000000,-0.0020000000,0,1.91400000,0.09500000,-0.09500000,0,0.17075594,0.00847535,-0.00847535,0,4.32000000,,,0,0.01360000,,,0,3.390000,,,0,0.100000,0.170000,-0.060000,0
5322,TOI-2107 b,TOI-2107,1,1,Transit,2.45454670000,0.00000130000,-0.00000130000,0,0.0351500000,0.0005900000,-0.0006700000,0,13.57407563,0.39231432,-0.35868738,0,1.21100000,0.03500000,-0.03200000,0,263.79757781,34.96112477,-34.96112477,0,0.83000000,0.11000000,-0.11000000,0,0.577000,0.093000,-0.086000,0,0.033000,0.038000,-0.023000,0
5323,TOI-2109 b,TOI-2109,1,1,Transit,0.67247414000,0.00000002800,-0.00000028000,0,0.0179100000,0.0006500000,-0.0006500000,0,15.09849700,0.52682209,-0.52682209,0,1.34700000,0.04700000,-0.04700000,0,1595.49860314,238.37130525,-238.37130525,0,5.02000000,0.75000000,-0.75000000,0,2.550000,,,0,,,,
5324,TOI-2120 b,TOI-2120,1,1,Transit,5.79981640000,0.00000350000,-0.00000350000,0,0.0377000000,0.0013000000,-0.0013000000,0,2.12200000,0.06500000,-0.06500000,0,0.18931249,0.00579892,-0.00579892,0,6.80000000,,,1,0.02139519,,,1,20.600000,1.700000,-1.500000,0,0.320000,0.080000,-0.080000,0
5325,TOI-2128 b,TOI-2128,1,1,Transit,16.34136000000,0.00013000000,-0.00013000000,0,0.1270000000,0.0030000000,-0.0030000000,0,2.08874836,0.08866263,-0.07642236,0,0.18634597,0.00790996,-0.00681796,0,4.50000000,2.00000000,-2.00000000,0,0.01415858,0.00629270,-0.00629270,0,2.680000,1.240000,-1.480000,0,0.000000,,,0
5326,TOI-2134 b,TOI-2134,1,2,Transit,9.22920050000,0.00000630000,-0.00000630000,0,0.0780000000,0.0009000000,-0.0009000000,0,2.69000000,0.16000000,-0.16000000,0,0.23998614,0.01427427,-0.01427427,0,9.13000000,0.78000000,-0.76000000,0,0.02872619,0.00245415,-0.00239123,0,2.607000,0.516000,-0.516000,0,0.060000,0.030000,-0.040000,0
5327,TOI-2134 c,TOI-2134,1,2,Transit,95.50000000000,0.36000000000,-0.25000000000,0,0.3710000000,0.0040000000,-0.0040000000,0,7.27000000,0.42000000,-0.42000000,0,0.64858707,0.03746995,-0.03746995,0,41.89000000,7.69000000,-7.83000000,0,0.13180068,0.02419545,-0.02463594,0,0.599000,0.152000,-0.152000,0,0.670000,0.050000,-0.060000,0
5328,TOI-2136 b,TOI-2136,1,1,Transit,7.85192800000,0.00001800000,-0.00001600000,0,0.0570000000,0.0060000000,-0.0060000000,0,2.19000000,0.17000000,-0.17000000,0,0.19537905,0.01516641,-0.01516641,0,6.37000000,2.45000000,-2.29000000,0,0.02004226,0.00770856,-0.00720515,0,3.340000,2.550000,-1.630000,0,0.000000,,,0
5329,TOI-2141 b,TOI-2141,1,1,Transit,18.26157000000,0.00006000000,-0.00006000000,0,0.1330000000,0.0009000000,-0.0009000000,0,3.05000000,0.23000000,-0.23000000,0,0.27800000,0.02100000,-0.02100000,0,24.00000000,4.00000000,-4.00000000,0,0.07500000,0.01200000,-0.01200000,0,4.600000,1.300000,-1.300000,0,0.210000,,,1
